# BUSCO version is: 5.4.4 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
58110at6656	Complete	TRINITY_DN3351_c0_g1_i1:144-1556	613.0	392	https://www.orthodb.org/v10?query=58110at6656	WD40 repeat
58119at6656	Duplicated	TRINITY_DN4431_c0_g1_i1:23-1549	708.9	423	https://www.orthodb.org/v10?query=58119at6656	pre-mRNA-processing factor 19
58119at6656	Duplicated	TRINITY_DN4431_c0_g1_i2:23-1549	708.9	423	https://www.orthodb.org/v10?query=58119at6656	pre-mRNA-processing factor 19
58276at6656	Duplicated	TRINITY_DN1798_c0_g1_i1:274-1446	571.8	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
58276at6656	Duplicated	TRINITY_DN1798_c0_g1_i4:413-1585	571.8	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
59084at6656	Complete	TRINITY_DN2693_c0_g1_i1:145-1581	578.9	361	https://www.orthodb.org/v10?query=59084at6656	probable 26S proteasome non-ATPase regulatory subunit 3
59193at6656	Duplicated	TRINITY_DN2175_c0_g1_i1:151-1248	270.1	273	https://www.orthodb.org/v10?query=59193at6656	zinc finger CCHC domain-containing protein 8 homolog
59193at6656	Duplicated	TRINITY_DN2175_c0_g1_i3:151-1248	270.1	273	https://www.orthodb.org/v10?query=59193at6656	zinc finger CCHC domain-containing protein 8 homolog
59193at6656	Duplicated	TRINITY_DN2175_c0_g1_i4:151-1248	270.1	273	https://www.orthodb.org/v10?query=59193at6656	zinc finger CCHC domain-containing protein 8 homolog
59197at6656	Duplicated	TRINITY_DN18531_c0_g1_i1:157-1278	235.0	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TRINITY_DN18531_c0_g1_i2:157-1278	235.0	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TRINITY_DN332_c0_g1_i2:144-1787	222.9	232	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59200at6656	Duplicated	TRINITY_DN4399_c0_g2_i1:125-1066	477.2	293	https://www.orthodb.org/v10?query=59200at6656	stress-induced-phosphoprotein 1
59200at6656	Duplicated	TRINITY_DN4399_c0_g2_i2:125-1066	477.2	293	https://www.orthodb.org/v10?query=59200at6656	stress-induced-phosphoprotein 1
59226at6656	Duplicated	TRINITY_DN782_c0_g1_i2:295-2286	698.8	574	https://www.orthodb.org/v10?query=59226at6656	DNA mismatch repair protein Mlh1
59226at6656	Duplicated	TRINITY_DN782_c0_g1_i5:295-2298	694.4	555	https://www.orthodb.org/v10?query=59226at6656	DNA mismatch repair protein Mlh1
59393at6656	Complete	TRINITY_DN47065_c0_g1_i1:156-1523	339.8	236	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59430at6656	Duplicated	TRINITY_DN2093_c0_g1_i2:157-1896	431.9	341	https://www.orthodb.org/v10?query=59430at6656	protein lin-9 homolog
59430at6656	Duplicated	TRINITY_DN2093_c0_g1_i3:142-1593	408.0	272	https://www.orthodb.org/v10?query=59430at6656	protein lin-9 homolog
59430at6656	Duplicated	TRINITY_DN2093_c0_g1_i4:50-1558	409.4	294	https://www.orthodb.org/v10?query=59430at6656	protein lin-9 homolog
59681at6656	Duplicated	TRINITY_DN3380_c0_g1_i1:35-1219	657.2	335	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59681at6656	Duplicated	TRINITY_DN3380_c0_g1_i2:35-1219	657.2	335	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59681at6656	Duplicated	TRINITY_DN8096_c0_g1_i1:51-1190	589.4	334	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59824at6656	Duplicated	TRINITY_DN4757_c0_g1_i1:299-1684	777.9	392	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59824at6656	Duplicated	TRINITY_DN4757_c0_g1_i3:439-1824	777.9	392	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59824at6656	Duplicated	TRINITY_DN4757_c0_g1_i4:419-1804	777.9	392	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59833at6656	Duplicated	TRINITY_DN735_c0_g2_i1:30-1502	651.9	398	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
59833at6656	Duplicated	TRINITY_DN735_c0_g2_i3:60-1532	651.9	398	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
59833at6656	Duplicated	TRINITY_DN735_c0_g2_i4:60-1532	651.9	398	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
59833at6656	Duplicated	TRINITY_DN735_c0_g2_i5:60-1532	651.9	398	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
59833at6656	Duplicated	TRINITY_DN735_c0_g2_i6:43-1515	651.9	398	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
60067at6656	Duplicated	TRINITY_DN31112_c1_g1_i1:374-1576	503.9	340	https://www.orthodb.org/v10?query=60067at6656	adenosine 3'-phospho 5'-phosphosulfate transporter 1
60067at6656	Duplicated	TRINITY_DN31112_c1_g1_i2:374-1537	495.7	334	https://www.orthodb.org/v10?query=60067at6656	adenosine 3'-phospho 5'-phosphosulfate transporter 1
60067at6656	Duplicated	TRINITY_DN31112_c1_g1_i3:374-1537	495.7	334	https://www.orthodb.org/v10?query=60067at6656	adenosine 3'-phospho 5'-phosphosulfate transporter 1
60299at6656	Duplicated	TRINITY_DN14132_c0_g1_i1:159-1466	715.4	357	https://www.orthodb.org/v10?query=60299at6656	26S proteasome regulatory subunit 7
60299at6656	Duplicated	TRINITY_DN16360_c0_g1_i1:23-1315	631.3	356	https://www.orthodb.org/v10?query=60299at6656	26S proteasome regulatory subunit 7
60333at6656	Complete	TRINITY_DN30687_c0_g1_i1:148-1509	680.1	394	https://www.orthodb.org/v10?query=60333at6656	U4/U6.U5 tri-snRNP-associated protein 2
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i1:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i4:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i5:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i6:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i7:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60356at6656	Duplicated	TRINITY_DN2034_c0_g1_i9:114-1742	538.2	345	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60468at6656	Duplicated	TRINITY_DN78789_c0_g1_i1:188-1885	434.6	310	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60468at6656	Duplicated	TRINITY_DN78789_c0_g1_i2:188-1246	434.9	308	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60468at6656	Duplicated	TRINITY_DN78789_c0_g1_i5:549-2459	440.9	343	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60468at6656	Duplicated	TRINITY_DN78789_c0_g1_i7:174-1829	492.0	501	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60682at6656	Duplicated	TRINITY_DN3563_c0_g1_i1:717-1769	285.8	258	https://www.orthodb.org/v10?query=60682at6656	Dual specificity phosphatase
60682at6656	Duplicated	TRINITY_DN3563_c0_g1_i2:717-1769	285.8	258	https://www.orthodb.org/v10?query=60682at6656	Dual specificity phosphatase
60682at6656	Duplicated	TRINITY_DN3563_c0_g1_i3:717-1769	285.8	258	https://www.orthodb.org/v10?query=60682at6656	Dual specificity phosphatase
60682at6656	Duplicated	TRINITY_DN3563_c0_g1_i6:717-1769	284.4	258	https://www.orthodb.org/v10?query=60682at6656	Dual specificity phosphatase
60729at6656	Duplicated	TRINITY_DN11035_c0_g1_i1:39-4425	626.7	488	https://www.orthodb.org/v10?query=60729at6656	beta-catenin-like protein 1
60729at6656	Duplicated	TRINITY_DN11035_c0_g1_i2:498-2237	635.1	415	https://www.orthodb.org/v10?query=60729at6656	beta-catenin-like protein 1
60750at6656	Duplicated	TRINITY_DN13800_c0_g1_i1:12-2516	224.3	250	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60750at6656	Duplicated	TRINITY_DN13800_c0_g1_i3:46-3177	225.8	251	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i10:43-1236	425.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i1:46-1166	422.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i2:36-1229	426.0	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i4:43-1236	426.0	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i5:36-1229	425.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i6:36-1229	425.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i7:43-1236	425.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i8:46-1166	422.8	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
60762at6656	Duplicated	TRINITY_DN3125_c0_g1_i9:43-1236	426.0	295	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
61081at6656	Complete	TRINITY_DN19792_c0_g1_i1:111-1439	265.8	281	https://www.orthodb.org/v10?query=61081at6656	methyltransferase-like protein 17, mitochondrial
61096at6656	Duplicated	TRINITY_DN5230_c1_g1_i1:1-1437	377.0	302	https://www.orthodb.org/v10?query=61096at6656	DNA methyltransferase 1-associated protein 1
61096at6656	Duplicated	TRINITY_DN5230_c1_g1_i2:1-1437	377.0	302	https://www.orthodb.org/v10?query=61096at6656	DNA methyltransferase 1-associated protein 1
61153at6656	Duplicated	TRINITY_DN701_c0_g1_i1:204-1949	623.7	465	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61153at6656	Duplicated	TRINITY_DN701_c0_g1_i2:204-1949	623.7	465	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61153at6656	Duplicated	TRINITY_DN701_c0_g1_i3:204-1556	546.1	354	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61180at6656	Duplicated	TRINITY_DN2462_c0_g1_i2:211-2571	478.5	442	https://www.orthodb.org/v10?query=61180at6656	chromosome transmission fidelity protein 18 homolog
61180at6656	Duplicated	TRINITY_DN2462_c0_g1_i3:211-2571	477.9	442	https://www.orthodb.org/v10?query=61180at6656	chromosome transmission fidelity protein 18 homolog
61261at6656	Complete	TRINITY_DN4502_c0_g1_i1:34-1842	742.5	463	https://www.orthodb.org/v10?query=61261at6656	ATPase family AAA domain-containing protein 3
61577at6656	Missing
61612at6656	Duplicated	TRINITY_DN5679_c0_g1_i1:2-2143	701.4	495	https://www.orthodb.org/v10?query=61612at6656	splicing factor 3A subunit 1
61612at6656	Duplicated	TRINITY_DN5679_c0_g1_i2:38-2144	692.6	499	https://www.orthodb.org/v10?query=61612at6656	splicing factor 3A subunit 1
62010at6656	Duplicated	TRINITY_DN4585_c0_g1_i1:77-1489	114.0	134	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62010at6656	Duplicated	TRINITY_DN4585_c0_g1_i3:77-1459	113.8	134	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62010at6656	Duplicated	TRINITY_DN4585_c0_g1_i4:77-1459	113.8	134	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62275at6656	Duplicated	TRINITY_DN5618_c0_g1_i1:194-1843	507.9	451	https://www.orthodb.org/v10?query=62275at6656	Mannosyltransferase
62275at6656	Duplicated	TRINITY_DN5618_c0_g1_i2:194-1843	508.1	451	https://www.orthodb.org/v10?query=62275at6656	Mannosyltransferase
62275at6656	Duplicated	TRINITY_DN5618_c0_g1_i3:194-1843	507.9	451	https://www.orthodb.org/v10?query=62275at6656	Mannosyltransferase
62275at6656	Duplicated	TRINITY_DN5618_c0_g1_i5:194-1843	507.9	451	https://www.orthodb.org/v10?query=62275at6656	Mannosyltransferase
62580at6656	Duplicated	TRINITY_DN5942_c0_g2_i10:346-1593	344.2	242	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62580at6656	Duplicated	TRINITY_DN5942_c0_g2_i1:713-1941	343.2	244	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62580at6656	Duplicated	TRINITY_DN5942_c0_g2_i5:309-1556	344.2	242	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62580at6656	Duplicated	TRINITY_DN5942_c0_g2_i8:704-1951	344.2	242	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62678at6656	Duplicated	TRINITY_DN11470_c0_g1_i1:1165-5286	557.0	608	https://www.orthodb.org/v10?query=62678at6656	protein xmas-2
62678at6656	Duplicated	TRINITY_DN11470_c0_g1_i2:1165-5284	559.8	618	https://www.orthodb.org/v10?query=62678at6656	protein xmas-2
62678at6656	Duplicated	TRINITY_DN11470_c0_g1_i3:544-5273	581.6	691	https://www.orthodb.org/v10?query=62678at6656	protein xmas-2
62914at6656	Duplicated	TRINITY_DN148003_c0_g1_i3:115-2706	437.2	458	https://www.orthodb.org/v10?query=62914at6656	protein SMG8
62914at6656	Duplicated	TRINITY_DN148003_c0_g1_i4:115-2706	437.3	458	https://www.orthodb.org/v10?query=62914at6656	protein SMG8
62979at6656	Complete	TRINITY_DN7162_c0_g1_i3:90-1817	742.9	439	https://www.orthodb.org/v10?query=62979at6656	negative elongation factor B
63193at6656	Complete	TRINITY_DN1362_c0_g1_i1:116-1384	502.2	325	https://www.orthodb.org/v10?query=63193at6656	protein disulfide-isomerase A6
63228at6656	Complete	TRINITY_DN26532_c0_g1_i1:96-1838	496.5	438	https://www.orthodb.org/v10?query=63228at6656	dnaJ homolog subfamily C member 11
63461at6656	Complete	TRINITY_DN8002_c0_g2_i1:31-2679	270.8	410	https://www.orthodb.org/v10?query=63461at6656	codanin-1
63923at6656	Duplicated	TRINITY_DN51295_c0_g1_i2:737-1948	365.9	315	https://www.orthodb.org/v10?query=63923at6656	transmembrane protein 145
63923at6656	Duplicated	TRINITY_DN51295_c0_g1_i4:576-1787	365.9	315	https://www.orthodb.org/v10?query=63923at6656	transmembrane protein 145
63923at6656	Duplicated	TRINITY_DN51295_c0_g1_i6:737-2095	418.0	355	https://www.orthodb.org/v10?query=63923at6656	transmembrane protein 145
63923at6656	Duplicated	TRINITY_DN51295_c0_g1_i7:576-1934	418.0	355	https://www.orthodb.org/v10?query=63923at6656	transmembrane protein 145
63924at6656	Complete	TRINITY_DN6297_c0_g1_i2:43-1698	568.9	444	https://www.orthodb.org/v10?query=63924at6656	NEDD8-activating enzyme E1 regulatory subunit
64046at6656	Complete	TRINITY_DN9335_c0_g1_i2:589-2337	89.6	173	https://www.orthodb.org/v10?query=64046at6656	protein Smaug homolog 1
64896at6656	Complete	TRINITY_DN13809_c0_g1_i1:137-1639	456.5	368	https://www.orthodb.org/v10?query=64896at6656	transmembrane protein 161B
65490at6656	Complete	TRINITY_DN4134_c0_g1_i1:170-1540	342.6	330	https://www.orthodb.org/v10?query=65490at6656	FAS-associated factor 2
65508at6656	Duplicated	TRINITY_DN4880_c0_g1_i1:166-1440	618.8	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65508at6656	Duplicated	TRINITY_DN4880_c0_g1_i3:49-1413	618.4	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65532at6656	Complete	TRINITY_DN4303_c0_g1_i1:113-1561	607.9	383	https://www.orthodb.org/v10?query=65532at6656	Transcription initiation factor TFIID subunit 6
65949at6656	Duplicated	TRINITY_DN1235_c0_g1_i1:48-1373	583.0	385	https://www.orthodb.org/v10?query=65949at6656	DDB1- and CUL4-associated factor 13
65949at6656	Duplicated	TRINITY_DN1235_c0_g1_i2:48-1373	583.0	385	https://www.orthodb.org/v10?query=65949at6656	DDB1- and CUL4-associated factor 13
66028at6656	Complete	TRINITY_DN50226_c0_g1_i1:129-1151	556.7	272	https://www.orthodb.org/v10?query=66028at6656	WD40-repeat-containing domain
66229at6656	Complete	TRINITY_DN2183_c0_g1_i2:128-1681	407.9	347	https://www.orthodb.org/v10?query=66229at6656	U3 small nucleolar RNA-associated protein 15 homolog
66299at6656	Complete	TRINITY_DN2647_c0_g1_i1:95-1261	602.9	297	https://www.orthodb.org/v10?query=66299at6656	26S protease regulatory subunit 10B
66366at6656	Duplicated	TRINITY_DN4706_c0_g1_i3:152-1630	473.1	351	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66366at6656	Duplicated	TRINITY_DN4706_c0_g1_i4:152-1597	473.2	351	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66366at6656	Duplicated	TRINITY_DN4706_c0_g1_i8:152-1630	473.1	351	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66366at6656	Duplicated	TRINITY_DN4706_c0_g1_i9:152-1630	473.1	351	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66597at6656	Complete	TRINITY_DN50418_c0_g1_i1:118-1596	560.7	420	https://www.orthodb.org/v10?query=66597at6656	dnaJ homolog subfamily C member 3
66770at6656	Complete	TRINITY_DN8728_c0_g1_i1:28-1623	521.6	377	https://www.orthodb.org/v10?query=66770at6656	General transcription factor IIH subunit 1
67113at6656	Complete	TRINITY_DN36164_c0_g1_i3:246-1637	458.4	347	https://www.orthodb.org/v10?query=67113at6656	26S proteasome non-ATPase regulatory subunit 12
67166at6656	Duplicated	TRINITY_DN4785_c0_g1_i1:210-2543	879.3	570	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	TRINITY_DN4785_c0_g1_i3:196-2529	879.3	570	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	TRINITY_DN4785_c0_g1_i4:196-2530	879.4	570	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	TRINITY_DN4785_c0_g1_i5:196-2529	879.3	570	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	TRINITY_DN4785_c0_g1_i7:196-2529	879.3	570	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67191at6656	Duplicated	TRINITY_DN6855_c0_g1_i3:226-1314	410.1	277	https://www.orthodb.org/v10?query=67191at6656	cytochrome c oxidase assembly protein COX15 homolog
67191at6656	Duplicated	TRINITY_DN6855_c0_g1_i4:226-1314	410.1	277	https://www.orthodb.org/v10?query=67191at6656	cytochrome c oxidase assembly protein COX15 homolog
67491at6656	Duplicated	TRINITY_DN4939_c0_g2_i1:515-1675	430.4	262	https://www.orthodb.org/v10?query=67491at6656	serine/threonine-protein kinase STK11
67491at6656	Duplicated	TRINITY_DN4939_c0_g2_i2:515-1675	430.4	262	https://www.orthodb.org/v10?query=67491at6656	serine/threonine-protein kinase STK11
67583at6656	Complete	TRINITY_DN10958_c0_g1_i1:69-1076	307.4	248	https://www.orthodb.org/v10?query=67583at6656	geranylgeranyl transferase type-1 subunit beta
67710at6656	Duplicated	TRINITY_DN9433_c0_g1_i1:629-3553	694.2	678	https://www.orthodb.org/v10?query=67710at6656	DNA replication ATP-dependent helicase/nuclease DNA2
67710at6656	Duplicated	TRINITY_DN9433_c0_g1_i2:629-3553	694.4	678	https://www.orthodb.org/v10?query=67710at6656	DNA replication ATP-dependent helicase/nuclease DNA2
68468at6656	Duplicated	TRINITY_DN1283_c0_g1_i10:42-1286	615.9	353	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68468at6656	Duplicated	TRINITY_DN1283_c0_g1_i11:42-1286	615.9	353	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68468at6656	Duplicated	TRINITY_DN1283_c0_g1_i13:42-1286	615.9	353	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68468at6656	Duplicated	TRINITY_DN1283_c0_g1_i14:42-1286	615.9	353	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68468at6656	Duplicated	TRINITY_DN1283_c0_g1_i15:42-1286	615.9	353	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
